#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2] 
1636273843809087802,0.791491,0.392017,0.426106,10.1131,-2.31998,3.44286
1636273843810074785,0.788828,0.398409,0.428236,10.0365,-2.33195,3.38301
1636273843813069608,0.782969,0.410659,0.454335,9.94791,-2.32956,3.39019
1636273843814131380,0.779241,0.417584,0.456466,9.88566,-2.2697,3.31836
1636273843817067477,0.778708,0.432497,0.461792,9.83538,-2.27449,3.25611
1636273843819069866,0.780839,0.431965,0.465521,9.79468,-2.19788,3.15316
1636273843821110659,0.782969,0.427704,0.463923,9.84256,-2.21703,3.0981
1636273843823064045,0.788296,0.413855,0.463923,9.69412,-2.2314,3.04064
1636273843824109414,0.789894,0.407996,0.464455,9.64624,-2.21942,3.01909
1636273843827102063,0.799481,0.40267,0.465521,9.48583,-2.23379,2.89938
1636273843829066862,0.815993,0.399474,0.458064,9.44034,-2.15239,2.77009
1636273843832062674,0.8357,0.389887,0.456998,9.44034,-2.09732,2.66714
1636273843833094780,0.843689,0.385093,0.453803,9.33739,-2.02789,2.67432
1636273843836070432,0.867125,0.37444,0.450074,9.19134,-1.94409,2.63362
1636273843857068306,1.01626,0.340352,0.325971,9.2488,-2.26731,2.7653
1636273843861076712,1.0413,0.329167,0.319579,9.25838,-2.39181,2.73178
1636273843862064081,1.04715,0.326504,0.319047,9.23444,-2.43969,2.77727
1636273843865062845,1.061,0.327036,0.319579,9.17219,-2.38223,2.75573
1636273843867068552,1.08231,0.322775,0.32171,9.23444,-2.36547,2.79164
1636273843870061965,1.09243,0.319579,0.32384,9.21528,-2.28167,2.92811
1636273843871063940,1.10255,0.327036,0.328634,9.17937,-2.28407,2.93769
1636273843874072167,1.12332,0.33396,0.327036,9.20092,-2.25055,3.02867
1636273843876064749,1.14196,0.328634,0.33183,9.36133,-2.09971,3.15556
1636273843878092837,1.15262,0.321177,0.328634,9.35893,-2.10929,3.18668
1636273843880066106,1.17232,0.314786,0.328101,9.30387,-2.02789,3.33752
1636273843881062319,1.18085,0.316916,0.332363,9.28471,-2.05662,3.39498
1636273843884059080,1.18937,0.338221,0.335026,9.2081,-2.03507,3.45004
1636273843886058877,1.18617,0.381365,0.340885,9.21049,-2.05901,3.47878
1636273843888063705,1.18351,0.403203,0.346744,9.19852,-2.02789,3.51708
1636273843890057547,1.18085,0.447411,0.349939,9.16261,-2.02549,3.48356
1636273843893061830,1.16913,0.475108,0.353135,9.10036,-2.03268,3.43568
1636273843895073008,1.1654,0.490554,0.355798,9.07163,-2.0662,3.43568
1636273843897064306,1.16433,0.497478,0.352603,9.05248,-2.07577,3.40934
1636273843899061181,1.15954,0.507599,0.356331,8.99502,-2.04225,3.29442
1636273843900118501,1.15528,0.513457,0.352603,9.01656,-2.05183,3.34949
1636273843903058942,1.15155,0.525175,0.35207,9.08121,-2.0231,3.18429
1636273843924060929,1.18511,0.66579,0.300937,8.90164,-1.76453,3.07176
1636273843927067100,1.17872,0.693487,0.298807,8.97107,-1.67594,3.17711
1636273843933065445,1.13877,0.741424,0.304133,9.01896,-1.57538,3.50032
1636273843936069041,1.118,0.736098,0.312122,9.15303,-1.58017,3.61046
1636273843938128594,1.0903,0.719054,0.319047,9.16022,-1.54665,3.75411
1636273843940067060,1.07166,0.708401,0.329699,9.18895,-1.53708,3.73495
1636273843942063307,1.03917,0.687628,0.34408,9.086,-1.58017,3.80918
1636273843943063255,1.01786,0.675378,0.357929,9.07642,-1.60651,3.91452
1636273843946067398,0.976315,0.648213,0.379767,9.0429,-1.74777,3.80439
1636273843947063101,0.953944,0.633832,0.39468,8.98304,-1.68791,3.79242
1636273843950068806,0.908138,0.609331,0.414921,8.88249,-1.6927,3.74214
1636273843952063851,0.867658,0.575775,0.443683,8.87291,-1.76453,3.71341
1636273843955063935,0.829841,0.531034,0.470314,8.837,-1.71425,3.66073
1636273843957060249,0.801079,0.475108,0.482032,8.84897,-1.67115,3.73735
1636273843959063283,0.789894,0.438889,0.49162,8.7532,-1.64482,3.79481
1636273843961066339,0.755805,0.377104,0.510794,8.66701,-1.60412,3.86664
1636273843962096253,0.745685,0.357396,0.520382,8.61913,-1.60172,3.90973
1636273843965060910,0.715858,0.339287,0.534763,8.54012,-1.54665,4.05817
1636273843986061822,0.50174,0.15979,0.600809,8.35816,-1.34794,4.64715
1636273843989067164,0.478836,0.145409,0.598679,8.21451,-1.29526,4.61841
1636273843990063358,0.46339,0.133691,0.597613,8.29591,-1.28569,4.61123
1636273843993063673,0.442617,0.100667,0.597613,8.23845,-1.29526,4.61841
1636273843995063675,0.424508,0.0697748,0.596015,8.26239,-1.30723,4.63039
1636273843997069597,0.419182,0.0591222,0.592287,8.31267,-1.28569,4.6256
1636273843999064739,0.396811,0.0346211,0.585895,8.24084,-1.34554,4.52025
1636273844002063871,0.38243,0.036219,0.574178,8.3007,-1.36469,4.59687
1636273844004061534,0.369114,0.0490022,0.570982,8.30788,-1.47243,4.5825
1636273844005063904,0.360592,0.0537959,0.566188,8.3007,-1.50595,4.50828
1636273844008062712,0.357929,0.0506001,0.557666,8.36773,-1.50595,4.31435
1636273844009067141,0.355266,0.0415453,0.552872,8.51618,-1.5275,4.27126
1636273844012084283,0.35207,0.0186421,0.544883,8.48744,-1.55623,4.10606
1636273844014088677,0.346211,-0.00958738,0.537959,8.48505,-1.69749,3.9241
1636273844016089317,0.349407,-0.02024,0.539556,8.4659,-1.73101,3.84748
1636273844018065785,0.347809,-0.0149137,0.535295,8.39647,-1.84114,3.69425
1636273844019064854,0.347276,-0.00426106,0.531567,8.38928,-1.94409,3.55778
1636273844022063757,0.349939,0.0298274,0.532632,8.4659,-2.08296,3.45483
1636273844024061405,0.36432,0.0740359,0.529969,8.53533,-2.21703,3.33752
1636273844027064334,0.371777,0.106526,0.517186,8.56406,-2.35829,3.20105
1636273844028063323,0.383495,0.123038,0.51399,8.5904,-2.43251,3.19387
1636273844031061824,0.407464,0.137419,0.500674,8.77475,-2.51152,3.06937
1636273844033090902,0.447411,0.150735,0.488956,8.84658,-2.69348,3.06697
1636273844055069768,0.731304,0.326504,0.46126,9.15064,-2.81558,3.46202
1636273844057068322,0.747283,0.318514,0.467651,9.14585,-2.69108,3.48356
1636273844060068046,0.75687,0.296144,0.478836,9.07642,-2.62644,3.48596
1636273844062069909,0.763262,0.295078,0.491087,8.92798,-2.62644,3.52426
1636273844064080702,0.760599,0.29135,0.496946,8.89207,-2.60729,3.52187
1636273844066069454,0.765925,0.285491,0.50174,8.69095,-2.58095,3.49075
1636273844068064737,0.76699,0.283893,0.50387,8.66701,-2.53067,3.51229
1636273844070089619,0.768588,0.266849,0.502805,8.5473,-2.40857,3.43568
1636273844071068554,0.769121,0.254598,0.500674,8.45393,-2.35111,3.47878
1636273844074091262,0.776578,0.218912,0.495881,8.34858,-2.23858,3.40455
1636273844076093289,0.782969,0.188019,0.486826,8.19296,-2.15478,3.42131
1636273844078088294,0.782437,0.16991,0.479369,8.07085,-2.04944,3.39498
1636273844080064484,0.793622,0.138484,0.463923,7.9679,-1.90339,3.39258
1636273844083063484,0.805873,0.11132,0.447411,7.87453,-1.81002,3.35907
1636273844085101989,0.818656,0.0958738,0.428236,7.72609,-1.64242,3.3854
1636273844087115603,0.829841,0.0958738,0.419182,7.68778,-1.58017,3.38301
1636273844089086315,0.846885,0.0948085,0.397344,7.62314,-1.43892,3.39019
1636273844090100380,0.856473,0.0953412,0.387224,7.58004,-1.39582,3.48835
1636273844093074083,0.873517,0.103331,0.360592,7.53934,-1.34315,3.56018
1636273844095175275,0.898018,0.134756,0.334493,7.44357,-1.38624,3.60088
1636273844097093191,0.903344,0.153931,0.323308,7.513,-1.49398,3.67989
1636273844099095619,0.923584,0.207727,0.287621,7.52737,-1.58736,3.67749
1636273844119069092,1.06154,0.137952,0.0330232,8.35816,-2.21224,4.56814
1636273844122066718,1.07325,0.1518,0.0292948,8.53533,-2.16675,4.68306
1636273844123070046,1.07752,0.159257,0.03036,8.52096,-2.1883,4.72376
1636273844126064573,1.07965,0.18216,0.0330232,8.63349,-2.1045,4.9129
1636273844128131083,1.08657,0.196541,0.0324906,8.7532,-2.11647,5.06134
1636273844130064047,1.09136,0.191748,0.0367516,8.78672,-2.08296,5.15472
1636273844132061141,1.08764,0.174171,0.0442085,8.93756,-2.07577,5.35822
1636273844135059469,1.07911,0.150202,0.0644485,8.98544,-2.09732,5.533
1636273844137062634,1.06846,0.11132,0.0910801,8.99741,-2.05662,5.64313
1636273844138082588,1.05834,0.0958738,0.103863,8.97826,-2.04465,5.72454
1636273844141062354,1.04929,0.0484695,0.142745,8.88967,-2.07098,5.67186
1636273844142064038,1.04289,0.0271642,0.152865,8.86333,-1.92973,5.60722
1636273844145096505,1.02212,-0.00585895,0.191215,8.74841,-1.81002,5.59285
1636273844147110503,0.991761,-0.0111853,0.224238,8.58082,-1.73819,5.56891
1636273844149080831,0.980576,-0.00426106,0.244478,8.54491,-1.75016,5.50906
1636273844151088220,0.948085,0.0197074,0.265783,8.39647,-1.71425,5.33428
1636273844152088276,0.934237,0.0276969,0.281762,8.31985,-1.652,5.35344
1636273844156065653,0.888963,0.0394148,0.309992,8.15705,-1.67834,5.15711
1636273844157089538,0.868723,0.036219,0.312655,8.11874,-1.58496,5.17387
1636273844160094506,0.833037,0.0474043,0.314786,7.99903,-1.65679,5.21936
1636273844161069596,0.81759,0.0601874,0.308927,7.99663,-1.56102,5.20499
1636273844164059409,0.786165,0.0788296,0.305731,7.94396,-1.52511,5.17866
1636273844166062758,0.751011,0.098537,0.296144,7.87692,-1.63045,5.19781
1636273844168062293,0.7345,0.108657,0.285491,7.88171,-1.58257,5.21936
1636273844190061464,0.452737,0.349939,0.0548611,8.28873,-2.02071,5.18345
1636273844193063463,0.426106,0.329167,0.0442085,8.43956,-2.07817,5.09007
1636273844195155274,0.395746,0.30147,0.0372843,8.4228,-2.17633,4.94642
1636273844197064037,0.38456,0.285491,0.036219,8.44914,-2.23379,4.96557
1636273844199064630,0.356864,0.271642,0.0383495,8.4659,-2.37744,4.86262
1636273844200065837,0.34195,0.262588,0.0410127,8.47308,-2.4349,4.72137
1636273844203060061,0.324373,0.243413,0.056459,8.54969,-2.54025,4.47955
1636273844204063669,0.313188,0.222108,0.0655138,8.57364,-2.63841,4.42209
1636273844208084520,0.290285,0.172573,0.0905475,8.50899,-2.81079,4.13718
1636273844209061856,0.282295,0.157127,0.102265,8.54491,-2.90417,4.12282
1636273844212088469,0.272708,0.133691,0.11931,8.51618,-2.98557,3.95762
1636273844214060967,0.264186,0.112918,0.14168,8.43238,-3.07416,3.82354
1636273844216064443,0.266316,0.108657,0.144876,8.43477,-3.15316,3.77805
1636273844218061327,0.260457,0.0964064,0.170442,8.44435,-3.19147,3.57215
1636273844220061266,0.26312,0.0894822,0.181628,8.47547,-3.17232,3.553
1636273844222063276,0.276969,0.0500674,0.203466,8.53294,-3.20105,3.46202
1636273844223061599,0.284958,0.0271642,0.209857,8.52815,-3.24654,3.4285
1636273844226131551,0.306264,-0.0207727,0.226369,8.43717,-3.32315,3.28724
1636273844228086817,0.339819,-0.0846885,0.243946,8.43717,-3.26809,3.23935
1636273844231058760,0.374973,-0.150735,0.259925,8.37731,-3.28963,3.15556
1636273844233062475,0.422377,-0.209324,0.278034,8.31985,-3.27287,3.14838
1636273844235093146,0.451139,-0.233293,0.28336,8.28633,-3.28245,3.14359
1636273844237122365,0.50174,-0.257794,0.290285,8.24802,-3.17711,3.16274
1636273844271066999,1.26926,-0.150202,0.39468,8.8777,-2.44687,4.24971
1636273844273095747,1.2895,-0.136354,0.398942,8.90404,-2.4349,4.36463
1636273844275069945,1.3188,-0.100667,0.405333,8.93756,-2.41096,4.50828
1636273844276252648,1.33105,-0.0756338,0.413323,8.93037,-2.41096,4.58968
1636273844279069052,1.35768,-0.0271642,0.41279,9.01656,-2.478,4.71658
1636273844280067382,1.35928,-0.00798948,0.413323,9.03093,-2.50433,4.77643
1636273844284063343,1.38591,0.0218379,0.426106,9.05487,-2.63362,4.91051
1636273844285063786,1.39283,0.0245011,0.427704,9.13627,-2.71981,5.00149
1636273844288066156,1.40242,0.0292948,0.427704,9.10036,-2.70784,5.01346
1636273844290094996,1.40828,0.0207727,0.437291,9.13627,-2.85389,5.06374
1636273844292063130,1.40295,0.0181095,0.438356,9.12191,-2.85868,5.0374
1636273844294071696,1.40136,0.0133158,0.442617,9.2081,-2.88501,4.99909
1636273844295068623,1.38857,0.0106526,0.439954,9.13388,-2.86825,4.96318
1636273844298060401,1.371,0.00852212,0.445281,9.05727,-2.83952,4.83389
1636273844299087778,1.35661,0.0111853,0.44315,9.00938,-2.84671,4.81474
1636273844323066214,1.05301,-0.12144,0.366451,8.0948,-3.00951,4.13479
1636273844325074296,1.03597,-0.14168,0.360059,8.03494,-2.99993,4.02944
1636273844327067805,1.01413,-0.191748,0.3542,7.95593,-2.89459,3.8403
1636273844330067597,0.988033,-0.233293,0.355798,7.75003,-2.89938,3.59849
1636273844332068529,0.969923,-0.278034,0.356331,7.67581,-2.90896,3.50511
1636273844333066767,0.965662,-0.292415,0.358994,7.59201,-2.96402,3.42371
1636273844336073479,0.950749,-0.32171,0.352603,7.41005,-2.94966,3.20823
1636273844337070588,0.954477,-0.333428,0.358461,7.48427,-2.89459,3.16513
1636273844340066665,0.951281,-0.365386,0.347809,7.42681,-2.88741,3.10528
1636273844342066465,0.968325,-0.397344,0.332363,7.48667,-2.88741,3.08373
1636273844344064698,0.969391,-0.406931,0.325971,7.54652,-2.90417,3.02867
1636273844346066451,0.99549,-0.429302,0.305731,7.63511,-2.96163,2.9712
1636273844349070308,1.01893,-0.460194,0.290285,7.82665,-2.91135,2.89459
1636273844351064380,1.05088,-0.487358,0.267381,7.97269,-2.89938,2.85628
1636273844352068524,1.06953,-0.50174,0.257794,7.99424,-2.89698,2.92093
1636273844355103474,1.11001,-0.497478,0.239152,7.99903,-2.98796,2.9712
1636273844356069706,1.13397,-0.486826,0.241815,8.14268,-3.10528,3.04064
1636273844359065053,1.18777,-0.470847,0.239152,8.20014,-3.10289,3.09331
1636273844361068960,1.24956,-0.45327,0.230097,8.36534,-3.09091,3.16513
1636273844363068871,1.28418,-0.453803,0.231695,8.42998,-3.08852,3.12922
1636273844365098839,1.35342,-0.462325,0.237021,8.61913,-3.07894,3.25611
1636273844366092706,1.38964,-0.469249,0.240217,8.67419,-3.04782,3.304
1636273844369095824,1.45781,-0.480434,0.245011,8.82503,-2.98078,3.31836
1636273844390065587,1.85835,-0.24075,0.405866,8.71489,-2.86347,3.1795
1636273844393077548,1.89084,-0.236489,0.410659,8.80109,-2.86586,3.15077
1636273844394067864,1.90682,-0.240217,0.422377,8.837,-2.94726,3.16035
1636273844397149227,1.93718,-0.261522,0.434095,8.81066,-2.96163,3.16753
1636273844399080017,1.97021,-0.305731,0.437824,8.79151,-2.96402,3.2202
1636273844401076458,1.98246,-0.328634,0.438356,8.81306,-2.98557,3.24175
1636273844403072686,2.00696,-0.37231,0.444215,8.73644,-2.95444,3.40455
1636273844404071146,2.024,-0.395213,0.450607,8.69335,-2.98318,3.36864
1636273844407090165,2.04584,-0.433563,0.454335,8.64786,-3.01191,3.48117
1636273844409064408,2.06715,-0.45327,0.460727,8.60237,-2.96402,3.5506
1636273844412069332,2.08312,-0.462325,0.46339,8.58082,-2.95444,3.56497
1636273844413092934,2.09058,-0.465521,0.465521,8.52336,-2.95444,3.66792
1636273844416132962,2.1023,-0.468184,0.464988,8.5042,-2.80361,3.77805
1636273844418062257,2.11455,-0.476706,0.451672,8.48984,-2.68629,3.90494
1636273844420092616,2.12041,-0.486826,0.452205,8.45871,-2.58574,4.06296
1636273844422066483,2.12787,-0.504403,0.431965,8.43238,-2.49236,4.28083
1636273844423064816,2.13372,-0.510794,0.429302,8.36055,-2.45645,4.40773
1636273844426083383,2.12574,-0.505468,0.411192,8.28873,-2.41575,4.76446
1636273844428089425,2.11721,-0.488424,0.397344,8.36773,-2.24816,4.92727
1636273844430085850,2.11455,-0.482032,0.38243,8.44674,-2.26252,5.08289
1636273844432087461,2.09644,-0.45327,0.35207,8.51857,-2.14042,5.26964
1636273844435065286,2.07407,-0.428236,0.317981,8.57603,-2.09971,5.48272
1636273844456076564,1.73478,-0.046339,0.0490022,9.09797,-1.97761,6.50983
1636273844458089496,1.70815,-0.0239685,0.0383495,9.05248,-1.90339,6.48589
1636273844460072048,1.64637,0.0186421,0.0143811,9.05008,-1.96325,6.50744
1636273844463120653,1.58298,0.0474043,-0.01012,9.02853,-1.90339,6.4428
1636273844465061347,1.51694,0.0607201,-0.0282295,9.00699,-1.88903,6.35661
1636273844466061579,1.48445,0.0655138,-0.0346211,9.03093,-1.80283,6.34703
1636273844469064983,1.42106,0.0633832,-0.056459,9.07642,-1.78368,6.2345
1636273844470064495,1.38271,0.0591222,-0.0697748,9.086,-1.75734,6.18183
1636273844473066313,1.3156,0.0548611,-0.0788296,9.01656,-1.7334,6.02381
1636273844475063272,1.25382,0.056459,-0.0804275,8.9208,-1.77889,5.81552
1636273844477064559,1.22559,0.0633832,-0.0862864,8.85376,-1.76213,5.78439
1636273844480067046,1.13451,0.0697748,-0.0814927,8.82742,-1.78368,5.5737
1636273844482089840,1.10841,0.0575243,-0.0745685,8.78911,-1.70946,5.49709
1636273844484061520,1.06047,0.0234358,-0.0740359,8.73884,-1.65918,5.41808
1636273844485060793,1.0413,-0.00426106,-0.0740359,8.73405,-1.61369,5.37019
1636273844488081083,1.01466,-0.0692422,-0.0660464,8.70053,-1.60651,5.35583
1636273844489090602,1.00348,-0.102265,-0.0596548,8.77475,-1.59693,5.31273
1636273844492093959,0.98537,-0.154463,-0.0500674,8.63828,-1.45089,5.284
1636273844494090742,0.971521,-0.203466,-0.0298274,8.64307,-1.36469,5.1619
1636273844497061145,0.966195,-0.26099,-0.00639159,8.6718,-1.28329,4.98952
1636273844499089942,0.964597,-0.316384,0.01012,8.61913,-1.30484,4.97036
1636273844501095986,0.966195,-0.334493,0.0218379,8.63589,-1.26653,4.92727
1636273844522080826,1.06367,-0.556601,0.137952,8.49223,-0.972046,4.52504
1636273844528103860,1.09616,-0.608266,0.148604,8.57603,-0.972046,4.76925
1636273844531069948,1.09775,-0.593352,0.156061,8.52096,-0.938527,4.8291
1636273844532063783,1.10255,-0.585363,0.159257,8.56406,-0.931344,4.8291
1636273844535067608,1.10415,-0.560862,0.161388,8.62391,-0.916979,4.94881
1636273844537069492,1.10361,-0.543818,0.169377,8.66701,-0.931344,4.98473
1636273844539094402,1.10308,-0.528371,0.176834,8.74123,-0.938527,5.06374
1636273844542086188,1.09775,-0.506533,0.180562,8.85376,-0.869095,5.17148
1636273844544064524,1.09456,-0.493217,0.185356,8.76517,-0.797269,5.23373
1636273844546096079,1.08923,-0.471912,0.188019,8.94713,-0.955287,5.33907
1636273844547098377,1.08604,-0.461792,0.188552,9.00699,-0.926556,5.41329
1636273844550064073,1.07379,-0.436758,0.198672,9.07163,-0.849942,5.42526
1636273844551064356,1.0626,-0.428236,0.199737,9.08839,-0.866701,5.48751
1636273844554062871,1.04609,-0.411192,0.207194,9.15303,-0.833182,5.5761
1636273844556064589,1.03011,-0.387756,0.21252,9.16022,-0.909797,5.6144
1636273844558065571,1.01786,-0.377636,0.216249,9.15303,-0.943315,5.64074
1636273844560088737,1.00188,-0.369647,0.221575,9.16022,-0.991199,5.56652
1636273844563068999,0.983772,-0.37444,0.228499,9.22007,-1.07978,5.65032
1636273844565067423,0.958738,-0.364853,0.234891,9.27035,-1.13964,5.69341
1636273844566066529,0.94702,-0.355798,0.238087,9.30147,-1.23062,5.68623
1636273844569063856,0.927313,-0.327036,0.240217,9.26556,-1.34315,5.80115
1636273844589068774,0.809068,-0.383495,0.277501,9.1674,-1.31681,4.82192
1636273844593072144,0.80534,-0.411192,0.290817,8.99502,-1.27372,4.57532
1636273844594185155,0.800014,-0.420779,0.297741,8.9208,-1.29287,4.46758
1636273844597069859,0.79522,-0.427704,0.306264,8.88249,-1.29526,4.24971
1636273844599069408,0.789894,-0.437824,0.314786,8.83221,-1.43413,4.13718
1636273844601072081,0.788296,-0.439954,0.313188,8.87531,-1.34075,4.14197
1636273844603067980,0.782969,-0.438889,0.318514,8.7532,-1.37906,4.07493
1636273844604065217,0.785633,-0.437291,0.319047,8.64307,-1.35751,4.16591
1636273844607063614,0.782969,-0.431432,0.314786,8.68856,-1.30963,4.20182
1636273844608063771,0.7851,-0.428769,0.310525,8.69574,-1.16119,4.27604
1636273844611067159,0.780306,-0.411192,0.302535,8.7963,-1.13246,4.35745
1636273844613084927,0.778708,-0.385093,0.285491,8.86094,-1.08218,4.41491
1636273844616066669,0.77711,-0.345678,0.275903,9.00459,-1.29526,4.55856
1636273844618091948,0.774447,-0.290817,0.254066,9.00938,-1.37427,4.63757
1636273844620099259,0.772317,-0.262588,0.24075,9.12191,-1.45567,4.707
1636273844622090671,0.776578,-0.218379,0.223706,9.31344,-1.41258,4.70221
1636273844623088006,0.776578,-0.197607,0.211455,9.39964,-1.42934,4.7501
1636273844626088010,0.785633,-0.173638,0.186954,9.56244,-1.41018,4.8722
1636273844627072018,0.792024,-0.156061,0.175236,9.6223,-1.43173,4.92008
1636273844630088279,0.79735,-0.131028,0.159257,9.75158,-1.4054,4.93924
1636273844632067551,0.803209,-0.112385,0.137419,9.8258,-1.38145,4.97036
1636273844634089604,0.808003,-0.10919,0.13156,9.87369,-1.38145,5.03501
1636273844656064520,0.77498,-0.0543285,0.24288,9.70849,-1.08936,4.36702
1636273844659066789,0.767523,-0.0798948,0.259392,9.64145,-1.09654,4.29041
1636273844661617411,0.759534,-0.109722,0.285491,9.51935,-1.09894,4.22816
